file_name,sgpa,cgpa
21021101001_1800265931.html,481,571
21021101001_1800265932.html,419,521
21021101001_1800265933.html,563,531
21021101001_1800265934.html,470,520
21021101002_1800265267.html,483,402403410
21021101002_1800265331.html,504,301301
21021101002_1800265469.html,665,592
21021101002_1800265500.html,608,556
21021101002_1800265788.html,596,596
21021101002_1800265789.html,688,642
21021101002_1800265790.html,719,668
21021101002_1800265814.html,715,680
21021101002_1800265930.html,665,665
21021101002_1800265934.html,639,687
21021101004_1800265267.html,492,401402403410
21021101004_1800265331.html,592,301
21021101004_1800265469.html,627,588
21021101004_1800265499.html,592,592
21021101004_1800265500.html,546,569
21021101004_1800265788.html,592,592
21021101004_1800265789.html,546,569
21021101004_1800265814.html,693,615
21021101004_1800265930.html,685,685
21021101004_1800265931.html,735,710
21021101004_1800265932.html,627,682
21021101004_1800265934.html,513,654
21021101005_1800265267.html,283,401401402403404410
21021101005_1800265331.html,385,301302304
21021101005_1800265469.html,162,296
21021101005_1800265500.html,342,363
21021101005_1800265790.html,162,312
21021101005_1800265814.html,156,271
21021101005_1800265930.html,385,385
21021101005_1800265931.html,496,440
21021101005_1800265932.html,162,347
21021101005_1800265933.html,244,321
21021101005_1800265934.html,270,312
21021101006_1800265267.html,462,401401402403
21021101006_1800265331.html,619,301
21021101006_1800265469.html,265,505
21021101006_1800265499.html,619,619
21021101006_1800265500.html,631,625
21021101006_1800265788.html,619,619
21021101006_1800265790.html,542,597
21021101006_1800265814.html,448,559
21021101006_1800265930.html,712,712
21021101006_1800265932.html,635,659
21021101006_1800265933.html,630,651
21021101006_1800265934.html,348,597
21021101007_1800265267.html,258,401409401402403404410
21021101007_1800265331.html,377,301301302
21021101007_1800265469.html,150,222
21021101007_1800265499.html,377,377
21021101007_1800265788.html,377,377
21021101007_1800265789.html,208,292
21021101007_1800265790.html,419,335
21021101007_1800265814.html,248,312
21021101007_1800265930.html,658,658
21021101007_1800265931.html,669,663
21021101007_1800265932.html,473,600
21021101007_1800265933.html,585,596
21021101007_1800265934.html,409,563
21021101009_1800265267.html,467,401402403
21021101009_1800265331.html,535,301301
21021101009_1800265469.html,404,541
21021101009_1800265499.html,604,604
21021101009_1800265500.html,615,610
21021101009_1800265788.html,696,696
21021101009_1800265789.html,615,656
21021101009_1800265790.html,404,572
21021101009_1800265814.html,470,546
21021101009_1800265931.html,685,690
21021101009_1800265932.html,496,626
21021101009_1800265933.html,574,612
21021101009_1800265934.html,404,575
21021101011_1800265267.html,881,
21021101011_1800265469.html,812,858
21021101011_1800265814.html,822,849
21021101011_1800265934.html,848,848
21021105001_1800265219.html,858,858
21021105001_1800265275.html,824,
21021105001_1800265532.html,856,835
21021105001_1800265775.html,696,800
21021105001_1800265904.html,811,829
21021105001_1800265905.html,800,824
21021105002_1800265219.html,846,846
21021105002_1800265275.html,824,
21021105002_1800265532.html,815,821
21021105002_1800265775.html,633,774
21021105002_1800265904.html,752,804
21021105002_1800265905.html,800,803
21021105003_1800265219.html,785,785
21021105003_1800265275.html,707,403
21021105003_1800265532.html,652,723
21021105003_1800265551.html,736,759
21021105003_1800265775.html,507,692
21021105003_1800265904.html,611,718
21021105003_1800265905.html,640,705
21021105004_1800265219.html,662,662
21021105004_1800265275.html,602,402403
21021105004_1800265532.html,763,725
21021105004_1800265550.html,769,769
21021105004_1800265551.html,646,706
21021105004_1800265773.html,73214285714,75
21021105004_1800265775.html,530,698
21021105004_1800265904.html,707,743
21021105004_1800265905.html,730,741
21021201001_1800265267.html,828,
21021201001_1800265469.html,725,795
21021201001_1800265790.html,813,823
21021201001_1800265814.html,604,764
21021201001_1800265934.html,804,811
21021201002_1800265267.html,710,403
21021201002_1800265331.html,746,
21021201002_1800265469.html,650,719
21021201002_1800265500.html,758,752
21021201002_1800265790.html,738,747
21021201002_1800265814.html,585,704
21021201002_1800265933.html,674,728
21021201002_1800265934.html,648,713
21021201003_1800265267.html,448,401401402
21021201003_1800265469.html,192,365
21021201003_1800265499.html,492,492
21021201003_1800265788.html,562,562
21021201003_1800265789.html,475,520
21021201003_1800265814.html,315,387
21021201003_1800265930.html,562,562
21021201003_1800265931.html,475,520
21021201003_1800265932.html,308,451
21021201003_1800265933.html,570,483
21021201003_1800265934.html,374,463
21021201004_1800265267.html,576,401401402403
21021201004_1800265331.html,785,
21021201004_1800265469.html,504,666
21021201004_1800265500.html,700,744
21021201004_1800265789.html,700,744
21021201004_1800265790.html,504,666
21021201004_1800265814.html,589,646
21021201004_1800265931.html,788,786
21021201004_1800265932.html,504,695
21021201004_1800265933.html,589,666
21021201004_1800265934.html,543,644
21021201005_1800265267.html,482,401401402403
21021201005_1800265331.html,619,302
21021201005_1800265469.html,388,588
21021201005_1800265499.html,727,727
21021201005_1800265500.html,638,684
21021201005_1800265789.html,638,684
21021201005_1800265790.html,388,588
21021201005_1800265814.html,500,564
21021201005_1800265933.html,500,564
21021201005_1800265934.html,504,553
21021201006_1800265267.html,784,403
21021201006_1800265469.html,658,776
21021201006_1800265500.html,813,832
21021201006_1800265790.html,758,808
21021201006_1800265814.html,633,761
21021201006_1800265934.html,757,780
21021201007_1800265267.html,548,401401402
21021201007_1800265331.html,673,301
21021201007_1800265469.html,263,516
21021201007_1800265499.html,673,673
21021201007_1800265500.html,600,638
21021201007_1800265788.html,673,673
21021201007_1800265790.html,263,516
21021201007_1800265814.html,481,507
21021201007_1800265930.html,765,765
21021201007_1800265931.html,600,686
21021201007_1800265932.html,379,586
21021201007_1800265933.html,548,576
21021201007_1800265934.html,635,587
21021201008_1800265267.html,726,
21021201008_1800265331.html,754,
21021201008_1800265469.html,492,650
21021201008_1800265790.html,492,650
21021201008_1800265814.html,348,569
21021201008_1800265932.html,492,650
21021201008_1800265933.html,593,635
21021201008_1800265934.html,574,623
21021201009_1800265267.html,424,401401402403
21021201009_1800265331.html,546,301302
21021201009_1800265469.html,113,355
21021201009_1800265499.html,546,546
21021201009_1800265500.html,392,472
21021201009_1800265789.html,392,472
21021201009_1800265814.html,270,333
21021201009_1800265930.html,627,627
21021201009_1800265931.html,392,514
21021201009_1800265934.html,374,357
21021203002_1800265235.html,,
21021203002_1800265242.html,,
21021203002_1800265243.html,777,777
21021203002_1800265284.html,654,401402
21021203002_1800265590.html,746,
21021203002_1800265591.html,696,503504
21021203002_1800265761.html,724,504
21021203002_1800265762.html,709,602
21021203002_1800266011.html,766666666666667,752702702702703
21021203002_1800266012.html,755555555555556,753465346534653
21021203002_1800266013.html,760869565217391,754838709677419
21021203003_1800265235.html,,
21021203003_1800265242.html,,
21021203003_1800265243.html,827,827
21021203003_1800265284.html,770,401
21021203003_1800265591.html,814,
21021203003_1800265762.html,816,
21021203003_1800266013.html,826086956521739,817741935483871
21021203004_1800265235.html,,
21021203004_1800265242.html,,
21021203004_1800265243.html,654,654
21021203004_1800265284.html,824,
21021203004_1800265364.html,815,
21021203004_1800265591.html,822,
21021203004_1800265762.html,819,
21021203004_1800266013.html,826086956521739,820161290322581
21021203005_1800265235.html,,
21021203005_1800265242.html,,
21021203005_1800265243.html,538,538
21021203005_1800265284.html,630,401
21021203005_1800265364.html,608,302
21021203005_1800265589.html,608,302
21021203005_1800265590.html,672,
21021203005_1800265591.html,569,502503504506
21021203005_1800265759.html,608,302
21021203005_1800265761.html,597,502503506
21021203005_1800265762.html,633,
21021203005_1800266008.html,607692307692308,607692307692308
21021203005_1800266011.html,441666666666667,597297297297297
21021203005_1800266013.html,534782608695652,614516129032258
21021203006_1800265235.html,,
21021203006_1800265242.html,,
21021203006_1800265243.html,485,485
21021203006_1800265284.html,672,401
21021203006_1800265364.html,685,305
21021203006_1800265591.html,628,503504506
21021203006_1800265761.html,657,504506
21021203006_1800265762.html,640,606603
21021203006_1800266010.html,658333333333333,72
21021203006_1800266012.html,748148148148148,681188118811881
21021203006_1800266013.html,439130434782609,636290322580645
21021203007_1800265235.html,,
21021203007_1800265242.html,,
21021203007_1800265243.html,712,712
21021203007_1800265284.html,792,
21021203007_1800265364.html,804,
21021203007_1800265591.html,795,
21021203007_1800265762.html,788,
21021203007_1800266013.html,81304347826087,792741935483871
21021203009_1800265235.html,,
21021203009_1800265242.html,,
21021203009_1800265243.html,896,896
21021203009_1800265284.html,800,401
21021203009_1800265591.html,836,
21021203009_1800265762.html,833,
21021203009_1800266013.html,843478260869565,834677419354839
21021208005_1800265809.html,438,601
21021208008_1800265809.html,742,739
21021208013_1800265809.html,517,576
21021301001_1800265267.html,524,401401402403
21021301001_1800265331.html,713,
21021301001_1800265469.html,508,581
21021301001_1800265500.html,527,616
21021301001_1800265789.html,619,664
21021301001_1800265790.html,508,614
21021301001_1800265814.html,511,586
21021301001_1800265931.html,619,664
21021301001_1800265932.html,508,614
21021301001_1800265933.html,600,610
21021301001_1800265934.html,439,578
21021303003_1800265235.html,,
21021303003_1800265242.html,,
21021303003_1800265243.html,838,838
21021303003_1800265284.html,704,401404
21021303003_1800265590.html,768,401
21021303003_1800265591.html,750,503
21021303003_1800265760.html,800,401
21021303003_1800265761.html,800,
21021303003_1800265762.html,797,
21021303003_1800266013.html,808695652173913,816393442622951
21021303008_1800265235.html,,
21021303008_1800265242.html,,
21021303008_1800265243.html,,
21021303008_1800265284.html,488,401404410
21021303008_1800265590.html,600,
21021303008_1800265591.html,568,503504
21021303008_1800265759.html,613,301
21021303008_1800265761.html,649,
21021303008_1800265762.html,631,604
21021303008_1800266008.html,6125,6125
21021303008_1800266012.html,581481481481481,630693069306931
21021303008_1800266013.html,621739130434783,629032258064516
21021303009_1800265235.html,,
21021303009_1800265242.html,,
21021303009_1800265243.html,700,700
21021303009_1800265284.html,774,
21021303009_1800265364.html,775,
21021303009_1800265591.html,747,503
21021303009_1800265761.html,780,
21021303009_1800265762.html,781,
21021303009_1800266013.html,578260869565217,743548387096774
21021303010_1800265235.html,,
21021303010_1800265242.html,,
21021303010_1800265243.html,573,573
21021303010_1800265284.html,520,401401402404
21021303010_1800265364.html,723,
21021303010_1800265590.html,556,401402404
21021303010_1800265591.html,445,501502503504505
21021303010_1800265762.html,371,601602603604605606603
21021303010_1800266013.html,0,30241935483871
21021303011_1800265235.html,,
21021303011_1800265242.html,,
21021303011_1800265243.html,638,638
21021303011_1800265284.html,672,404
21021303011_1800265364.html,719,301
21021303011_1800265590.html,764,
21021303011_1800265591.html,672,502503504
21021303011_1800265761.html,724,504
21021303011_1800265762.html,727,
21021303011_1800266011.html,729166666666667,752702702702703
21021303011_1800266013.html,739130434782609,745967741935484
21021303012_1800265235.html,,
21021303012_1800265242.html,,
21021303012_1800265243.html,738,738
21021303012_1800265284.html,776,
21021303012_1800265364.html,825,
21021303012_1800265591.html,778,
21021303012_1800265762.html,775,
21021303012_1800266013.html,656521739130435,753225806451613
21021401001_1800265267.html,317,401402403
21021401001_1800265331.html,265,301305301302303
21021401001_1800265469.html,381,369
21021401001_1800265499.html,358,358
21021401001_1800265788.html,427,427
21021401001_1800265789.html,369,398
21021401001_1800265814.html,259,358
21021401001_1800265933.html,407,396
21021401001_1800265934.html,583,430
21021401004_1800265267.html,146,401409401402403404410
21021401004_1800265331.html,177,301305301302303304
21021401004_1800265469.html,131,141
21021401004_1800265499.html,177,177
21021401004_1800265789.html,115,146
21021401004_1800265814.html,085,127
21021401004_1800265934.html,226,145
21021403001_1800265235.html,,
21021403001_1800265242.html,,
21021403001_1800265243.html,808,808
21021403001_1800265284.html,731,
21021403001_1800265591.html,722,
21021403001_1800265762.html,719,
21021403001_1800266013.html,7,715625
21021403003_1800265235.html,,
21021403003_1800265242.html,,
21021403003_1800265243.html,727,727
21021403003_1800265284.html,717,
21021403003_1800265589.html,727,301
21021403003_1800265591.html,696,504
21021403003_1800265759.html,727,301
21021403003_1800265761.html,723,
21021403003_1800265762.html,739,
21021403003_1800266008.html,726923076923077,726923076923077
21021403003_1800266013.html,669565217391304,7265625
21021405001_1800265219.html,381,381
21021405001_1800265275.html,631,401403
21021405001_1800265397.html,731,731
21021405001_1800265532.html,463,610
21021405001_1800265551.html,639,683
21021405001_1800265773.html,75357142857,74259259259
21021405001_1800265774.html,530,672
21021405001_1800265775.html,267,570
21021405001_1800265903.html,530,672
21021405001_1800265904.html,433,612
21021405001_1800265905.html,415,581
21021405002_1800265219.html,454,454
21021405002_1800265275.html,444,401403404410
21021405002_1800265397.html,562,562
21021405002_1800265532.html,156,400
21021405002_1800265550.html,562,562
21021405002_1800265551.html,486,522
21021405002_1800265775.html,167,342
21021405002_1800265905.html,265,330
21021501001_1800265267.html,537,401402
21021501001_1800265331.html,554,301302
21021501001_1800265469.html,408,559
21021501001_1800265500.html,704,629
21021501001_1800265788.html,662,662
21021501001_1800265790.html,408,596
21021501001_1800265814.html,463,561
21021501001_1800265930.html,662,662
21021501001_1800265932.html,408,596
21021501001_1800265933.html,630,605
21021501001_1800265934.html,687,620
21021501002_1800265267.html,504,401402403
21021501002_1800265331.html,562,301301
21021501002_1800265469.html,508,575
21021501002_1800265499.html,562,562
21021501002_1800265500.html,650,606
21021501002_1800265788.html,562,562
21021501002_1800265790.html,583,636
21021501002_1800265814.html,581,621
21021501002_1800265930.html,738,738
21021501002_1800265934.html,578,682
21021501003_1800265267.html,567,401402
21021501003_1800265331.html,592,301301
21021501003_1800265469.html,421,632
21021501003_1800265499.html,700,700
21021501003_1800265500.html,758,729
21021501003_1800265788.html,700,700
21021501003_1800265790.html,421,632
21021501003_1800265814.html,700,650
21021501003_1800265930.html,781,781
21021501003_1800265932.html,654,733
21021501003_1800265934.html,809,740
21021501004_1800265267.html,617,402403
21021501004_1800265331.html,681,301
21021501004_1800265469.html,513,649
21021501004_1800265500.html,742,712
21021501004_1800265788.html,681,681
21021501004_1800265790.html,629,686
21021501004_1800265814.html,685,685
21021501004_1800265930.html,681,681
21021501004_1800265932.html,629,686
21021501004_1800265934.html,704,689
21021501005_1800265267.html,652,402
21021501005_1800265331.html,669,301
21021501005_1800265469.html,746,724
21021501005_1800265500.html,758,713
21021501005_1800265788.html,669,669
21021501005_1800265814.html,570,683
21021501005_1800265930.html,669,669
21021501005_1800265933.html,637,701
21021501005_1800265934.html,700,701
21021501006_1800265267.html,650,402
21021501006_1800265331.html,681,301
21021501006_1800265469.html,450,624
21021501006_1800265500.html,727,704
21021501006_1800265788.html,681,681
21021501006_1800265790.html,658,689
21021501006_1800265814.html,689,689
21021501006_1800265930.html,750,750
21021501006_1800265932.html,746,741
21021501006_1800265934.html,687,720
21021501007_1800265267.html,665,402
21021501007_1800265331.html,696,301
21021501007_1800265469.html,525,663
21021501007_1800265500.html,758,727
21021501007_1800265788.html,696,696
21021501007_1800265790.html,625,695
21021501007_1800265814.html,593,668
21021501007_1800265930.html,777,777
21021501007_1800265932.html,700,746
21021501007_1800265933.html,696,733
21021501007_1800265934.html,657,719
21021503001_1800265235.html,,
21021503001_1800265242.html,,
21021503001_1800265243.html,565,565
21021503001_1800265284.html,604,401
21021503001_1800265589.html,673,301
21021503001_1800265590.html,704,
21021503001_1800265591.html,688,
21021503001_1800265759.html,673,301
21021503001_1800265762.html,697,
21021503001_1800266008.html,673076923076923,673076923076923
21021503001_1800266013.html,773913043478261,711111111111111
22010101001_1800265467.html,592,102
22010101001_1800265812.html,267,454
22010101001_1800265929.html,400,521
22010101001_1800265930.html,492,511
22010101002_1800265467.html,646,
22010101002_1800265812.html,554,600
22010101002_1800265929.html,554,600
22010101002_1800265930.html,458,553
22010101004_1800265467.html,546,101
22010101004_1800265812.html,321,433
22010101004_1800265928.html,596,596
22010101004_1800265929.html,396,496
22010101004_1800265930.html,442,478
22010101006_1800265467.html,200,101101101101102
22010101006_1800265786.html,200,200
22010101006_1800265812.html,138,169
22010101006_1800265928.html,233,233
22010101006_1800265929.html,233,233
22010101006_1800265930.html,125,197
22010101009_1800265467.html,688,
22010101009_1800265812.html,667,677
22010101009_1800265930.html,596,650
22010101010_1800265467.html,279,101101101102
22010101010_1800265786.html,279,279
22010101010_1800265812.html,096,188
22010101010_1800265928.html,329,329
22010101010_1800265929.html,129,229
22010101010_1800265930.html,125,194
22010101011_1800265467.html,175,101101101101101102
22010101011_1800265786.html,208,208
22010101011_1800265812.html,092,150
22010101011_1800265928.html,421,421
22010101011_1800265929.html,275,348
22010101011_1800265930.html,283,326
22010101012_1800265467.html,779,
22010101012_1800265812.html,708,744
22010101012_1800265930.html,738,742
22010101013_1800265467.html,329,101101101102
22010101013_1800265786.html,329,329
22010101013_1800265812.html,171,250
22010101013_1800265930.html,308,269
22010101015_1800265467.html,471,101101
22010101015_1800265786.html,471,471
22010101015_1800265812.html,329,400
22010101015_1800265928.html,471,471
22010101015_1800265929.html,396,433
22010101015_1800265930.html,229,365
22010101017_1800265467.html,208,101101101101102
22010101017_1800265786.html,208,208
22010101017_1800265812.html,188,198
22010101017_1800265928.html,421,421
22010101017_1800265930.html,333,314
22010101018_1800265467.html,025,101101101101101102102111111
22010101018_1800265812.html,067,046
22010101018_1800265928.html,025,025
22010101018_1800265929.html,100,063
22010101018_1800265930.html,121,082
22010101021_1800265467.html,596,102
22010101021_1800265786.html,646,646
22010101021_1800265812.html,529,588
22010101021_1800265930.html,542,572
22010101023_1800265467.html,383,101101102
22010101023_1800265786.html,433,433
22010101023_1800265812.html,246,340
22010101023_1800265928.html,483,483
22010101023_1800265929.html,296,390
22010101023_1800265930.html,317,365
22010101024_1800265467.html,750,
22010101024_1800265812.html,571,660
22010101024_1800265930.html,692,693
22010101025_1800265467.html,233,101101101101102
22010101025_1800265786.html,283,283
22010101025_1800265812.html,246,265
22010101025_1800265928.html,283,283
22010101025_1800265929.html,246,265
22010101025_1800265930.html,233,254
22010101027_1800265467.html,746,
22010101027_1800265812.html,629,688
22010101027_1800265930.html,621,704
22010101028_1800265467.html,379,101101101
22010101028_1800265786.html,671,671
22010101028_1800265812.html,629,650
22010101028_1800265929.html,629,650
22010101028_1800265930.html,625,642
22010101029_1800265467.html,617,101
22010101029_1800265812.html,575,633
22010101029_1800265930.html,600,656
22010101031_1800265467.html,404,101101102
22010101031_1800265786.html,504,504
22010101031_1800265812.html,479,492
22010101031_1800265930.html,458,481
22010101033_1800265467.html,717,
22010101033_1800265812.html,638,677
22010101033_1800265930.html,742,732
22010101034_1800265467.html,771,
22010101034_1800265812.html,788,779
22010101034_1800265930.html,804,788
22010101035_1800265467.html,375,101101
22010101035_1800265786.html,375,375
22010101035_1800265812.html,425,400
22010101035_1800265928.html,375,375
22010101035_1800265929.html,579,477
22010101035_1800265930.html,571,508
22010101036_1800265467.html,708,
22010101036_1800265812.html,571,640
22010101036_1800265929.html,671,690
22010101036_1800265930.html,688,689
22010101038_1800265467.html,454,101101
22010101038_1800265786.html,504,504
22010101038_1800265812.html,417,460
22010101038_1800265928.html,504,504
22010101038_1800265929.html,417,460
22010101038_1800265930.html,404,442
22010101039_1800265467.html,367,101101101
22010101039_1800265812.html,463,415
22010101039_1800265928.html,467,467
22010101039_1800265930.html,342,424
22010101041_1800265467.html,413,101101102
22010101041_1800265786.html,463,463
22010101041_1800265812.html,421,442
22010101041_1800265928.html,463,463
22010101041_1800265929.html,421,442
22010101041_1800265930.html,258,381
22010101042_1800265467.html,225,101101101101102
22010101042_1800265786.html,325,325
22010101042_1800265812.html,413,369
22010101042_1800265928.html,475,475
22010101042_1800265929.html,429,452
22010101042_1800265930.html,296,400
22010101044_1800265467.html,350,101101102
22010101044_1800265786.html,383,383
22010101044_1800265812.html,279,331
22010101044_1800265928.html,383,383
22010101044_1800265929.html,279,331
22010101044_1800265930.html,117,260
22010101045_1800265467.html,458,101102
22010101045_1800265786.html,575,575
22010101045_1800265812.html,508,542
22010101045_1800265929.html,508,542
22010101045_1800265930.html,358,481
22010101046_1800265467.html,563,101102
22010101046_1800265786.html,704,704
22010101046_1800265812.html,592,648
22010101046_1800265929.html,708,706
22010101046_1800265930.html,708,707
22010101047_1800265467.html,379,101101102
22010101047_1800265786.html,429,429
22010101047_1800265812.html,358,394
22010101047_1800265928.html,429,429
22010101047_1800265929.html,358,394
22010101047_1800265930.html,250,346
22010101048_1800265467.html,467,101102
22010101048_1800265812.html,579,523
22010101048_1800265928.html,517,517
22010101048_1800265929.html,579,548
22010101048_1800265930.html,450,515
22010101049_1800265467.html,379,101101101
22010101049_1800265786.html,429,429
22010101049_1800265812.html,479,454
22010101049_1800265928.html,529,529
22010101049_1800265929.html,479,504
22010101049_1800265930.html,446,485
22010101053_1800265467.html,367,101101
22010101053_1800265786.html,367,367
22010101053_1800265812.html,388,377
22010101053_1800265928.html,367,367
22010101053_1800265929.html,388,377
22010101053_1800265930.html,363,1117
22010101055_1800265467.html,579,101
22010101055_1800265786.html,654,654
22010101055_1800265812.html,604,629
22010101055_1800265929.html,604,629
22010101055_1800265930.html,588,1846
22010101056_1800265467.html,496,101101
22010101056_1800265786.html,688,688
22010101056_1800265812.html,533,610
22010101056_1800265929.html,533,610
22010101056_1800265930.html,596,1817
22010101057_1800265467.html,138,101101101101101102
22010101057_1800265786.html,188,188
22010101057_1800265812.html,088,138
22010101057_1800265928.html,188,188
22010101057_1800265929.html,121,154
22010101057_1800265930.html,117,425
22010101059_1800265467.html,671,
22010101059_1800265812.html,650,660
22010101059_1800265930.html,646,1967
22010101060_1800265467.html,592,
22010101060_1800265812.html,571,581
22010101060_1800265929.html,571,581
22010101060_1800265930.html,621,1783
22010101061_1800265467.html,725,
22010101061_1800265812.html,783,754
22010101061_1800265930.html,725,2233
22010101062_1800265467.html,504,101
22010101062_1800265786.html,571,571
22010101062_1800265812.html,529,550
22010101062_1800265929.html,563,567
22010101062_1800265930.html,663,1796
22010101065_1800265467.html,738,
22010101065_1800265812.html,788,763
22010101065_1800265930.html,775,2300
22010101066_1800265467.html,483,101101
22010101066_1800265786.html,533,533
22010101066_1800265812.html,425,479
22010101066_1800265928.html,546,546
22010101066_1800265930.html,529,1617
22010101067_1800265467.html,608,101
22010101067_1800265786.html,683,683
22010101067_1800265812.html,779,731
22010101067_1800265930.html,708,2183
22010101068_1800265467.html,371,101101102
22010101068_1800265786.html,529,529
22010101068_1800265812.html,392,460
22010101068_1800265928.html,546,546
22010101068_1800265929.html,525,535
22010101068_1800265930.html,496,1567
22010101070_1800265467.html,196,101101101101102
22010101070_1800265786.html,246,246
22010101070_1800265812.html,233,240
22010101070_1800265928.html,246,246
22010101070_1800265930.html,313,842
22010101073_1800265467.html,000,101101101101101102102111111111
22010101073_1800265786.html,000,000
22010101073_1800265812.html,029,015
22010101073_1800265928.html,025,025
22010101073_1800265929.html,029,027
22010101073_1800265930.html,000,054
22010101074_1800265467.html,571,101
22010101074_1800265812.html,425,535
22010101074_1800265930.html,567,1738
22010101075_1800265467.html,788,
22010101075_1800265812.html,633,710
22010101075_1800265929.html,750,769
22010101075_1800265930.html,746,2283
22010101076_1800265467.html,321,101101101
22010101076_1800265786.html,321,321
22010101076_1800265812.html,375,348
22010101076_1800265928.html,388,388
22010101076_1800265929.html,483,435
22010101076_1800265930.html,333,1204
22010101078_1800265467.html,463,101101
22010101078_1800265786.html,463,463
22010101078_1800265812.html,408,435
22010101078_1800265928.html,513,513
22010101078_1800265929.html,483,498
22010101078_1800265930.html,554,1550
22010103001_1800265479.html,192,192
22010103001_1800265782.html,496,496
22010103001_1800265783.html,438,467
22010103001_1800266003.html,496,496
22010103001_1800266004.html,438,467
22010103001_1800266005.html,240,389
22010103003_1800265479.html,713,713
22010103003_1800265783.html,658,685
22010103003_1800266005.html,616,662
22010103004_1800265479.html,300,300
22010103004_1800265782.html,300,300
22010103004_1800265783.html,388,344
22010103004_1800266003.html,350,350
22010103004_1800266005.html,232,344
22010103005_1800265479.html,188,188
22010103005_1800265782.html,354,354
22010103005_1800265783.html,450,402
22010103005_1800266003.html,354,354
22010103005_1800266005.html,316,373
22010103006_1800265479.html,608,608
22010103006_1800265782.html,696,696
22010103006_1800265783.html,713,704
22010103006_1800266005.html,764,725
22010103007_1800265479.html,404,404
22010103007_1800265783.html,583,494
22010103007_1800266003.html,404,404
22010103007_1800266005.html,684,559
22010103008_1800265479.html,804,804
22010103008_1800265783.html,792,798
22010103008_1800266005.html,756,784
22010103009_1800265479.html,792,792
22010103009_1800265783.html,763,777
22010103009_1800266005.html,668,740
22010103010_1800265479.html,696,696
22010103010_1800265783.html,642,669
22010103010_1800266005.html,676,671
22010103011_1800265479.html,767,767
22010103011_1800265783.html,629,698
22010103011_1800266005.html,584,659
22010103012_1800265479.html,238,238
22010103012_1800265782.html,238,238
22010103012_1800265783.html,125,181
22010103012_1800266003.html,313,313
22010103012_1800266004.html,225,269
22010103012_1800266005.html,172,236
22010103013_1800265479.html,767,767
22010103013_1800265783.html,804,785
22010103013_1800266005.html,804,792
22010103014_1800265479.html,663,663
22010103014_1800265783.html,229,446
22010103014_1800266004.html,404,533
22010103014_1800266005.html,392,485
22010103015_1800265479.html,621,621
22010103015_1800265783.html,542,581
22010103015_1800266005.html,616,593
22010103016_1800265479.html,392,392
22010103016_1800265782.html,392,392
22010103016_1800265783.html,475,433
22010103016_1800266003.html,442,442
22010103016_1800266004.html,475,458
22010103016_1800266005.html,360,425
22010103017_1800265479.html,254,254
22010103017_1800265782.html,379,379
22010103017_1800265783.html,425,402
22010103017_1800266003.html,429,429
22010103017_1800266004.html,500,465
22010103017_1800266005.html,368,432
22010103018_1800265479.html,542,542
22010103018_1800265782.html,542,542
22010103018_1800265783.html,533,538
22010103018_1800266003.html,629,629
22010103018_1800266004.html,583,606
22010103018_1800266005.html,544,585
22010103019_1800265479.html,129,129
22010103019_1800265782.html,179,179
22010103019_1800265783.html,329,254
22010103019_1800266003.html,263,263
22010103019_1800266004.html,379,321
22010103019_1800266005.html,232,290
22010103020_1800265479.html,504,504
22010103020_1800265782.html,504,504
22010103020_1800265783.html,517,510
22010103020_1800266005.html,000,336
22010103021_1800265479.html,725,725
22010103021_1800265783.html,708,717
22010103021_1800266005.html,540,656
22010103022_1800265479.html,663,663
22010103022_1800265783.html,675,669
22010103022_1800266005.html,660,666
22010103023_1800265479.html,392,392
22010103023_1800265783.html,417,438
22010103023_1800266005.html,516,486
22010103024_1800265479.html,483,483
22010103024_1800265782.html,558,558
22010103024_1800265783.html,554,556
22010103024_1800266005.html,444,518
22010103025_1800265479.html,429,429
22010103025_1800265782.html,554,554
22010103025_1800265783.html,446,500
22010103025_1800266004.html,496,525
22010103025_1800266005.html,388,478
22010103026_1800265479.html,738,738
22010103026_1800265783.html,704,721
22010103026_1800266005.html,680,707
22010103027_1800265479.html,504,504
22010103027_1800265782.html,504,504
22010103027_1800265783.html,613,558
22010103027_1800266003.html,554,554
22010103027_1800266004.html,646,600
22010103027_1800266005.html,180,456
22010103028_1800265479.html,254,254
22010103028_1800265782.html,379,379
22010103028_1800265783.html,488,433
22010103028_1800266003.html,429,429
22010103028_1800266005.html,324,412
22010103029_1800265479.html,058,058
22010103029_1800265782.html,058,058
22010103029_1800265783.html,079,069
22010103029_1800266003.html,108,108
22010103029_1800266004.html,208,158
22010103029_1800266005.html,080,132
22010103030_1800265479.html,833,833
22010103030_1800265783.html,858,846
22010103030_1800266005.html,796,829
22010103031_1800265479.html,138,138
22010103031_1800265782.html,188,188
22010103031_1800265783.html,163,175
22010103031_1800266003.html,238,238
22010103031_1800266004.html,279,258
22010103031_1800266005.html,140,218
22010103033_1800265479.html,771,771
22010103033_1800265783.html,683,727
22010103033_1800266005.html,652,701
22010103034_1800265479.html,679,679
22010103034_1800265783.html,571,625
22010103034_1800266005.html,544,597
22010103035_1800265479.html,613,613
22010103035_1800265783.html,646,629
22010103035_1800266005.html,572,610
22010103036_1800265479.html,525,525
22010103036_1800265782.html,642,642
22010103036_1800265783.html,683,663
22010103036_1800266005.html,704,677
22010103037_1800265479.html,313,313
22010103037_1800265782.html,313,313
